2,19.806297195594553,-1.4595101288332932
2,23.50462277183317,3.8044722096392842
0,-2.9109649621014704,23.925261379804454
0,-29.479314209584242,-10.8409343070633
0,-3.1465066872261147,26.24499684825139
2,23.580276603088112,4.9216188701664105
0,15.273725856337634,11.586341909927611
2,23.39907553072795,-1.7701129247470693
2,20.837363962410727,2.6857137923823826
0,-16.320517013759993,8.533965745908425
0,-12.568663118055309,13.140227237184455
2,19.25776853920285,2.8657820698097636
1,-1.291212468862616,2.255537120085613
2,18.601151852091593,4.295585452225801
2,18.597105661910742,2.6134963078379982
2,20.070005488854505,-1.0059133722305837
0,20.399415319803673,-7.967715219711138
1,3.981661809599391,0.4188689502098084
0,-0.1810767208634232,-20.316578875519262
1,-3.730828528228666,3.6420963020182278
0,-3.502699218537124,19.705948675337993
1,-0.9478131854206362,-3.9221907550532653
2,15.575075159057645,-2.977969458052847
1,-0.3006496163368091,-0.0830850668605354
0,-12.869925265916851,2.761878900259994
0,-3.720868226873378,23.467701402642163
1,4.783558564544082,3.4051775623501115
2,23.401168810666505,-4.104184403363559
1,0.34737869877800875,0.7147443294533105
2,18.865671906857692,-2.556582842796807
1,0.60260654758447,4.011749513524169
0,20.474216410138183,-10.951892994392956
0,-14.691397400755523,-16.681889012790947
1,-2.3264151956495303,3.133766633797194
0,16.614265563015785,16.233648612312066
2,20.020780563611048,-4.4083075207903635
1,-2.671747223096399,1.8657415794247845
2,24.116802512100968,1.4782839079717025
2,20.217435023153172,1.4308188415900744
0,-2.5668210119042385,-18.765205912369368
1,-1.456461219695513,-3.5149445669223045
1,-0.979764698391338,2.333007462061162
2,21.334243277150684,-4.08269763909765
1,-3.8137606328953675,-3.024436347157037
2,24.127930721690007,1.5881355850859062
0,1.535950532034807,5.620068804618526
2,16.52437006987992,-4.101297629216489
0,-16.70575832385255,-11.231659171269975
2,20.57083358042009,-1.0241046023610334
1,4.645388758406151,1.6461261558245077
1,3.693879918951165,2.4851508443330372
0,-0.869725327932148,-18.725002836011196
2,16.370211304421648,2.919285326513923
2,16.98789105544845,2.060388441097886
1,-0.15848901027350415,-1.0307220079521908
0,-7.758652512394249,-9.019878347618757
2,23.72854758547591,4.364257644705628
1,-1.067897380119327,0.3684266817342632
1,-4.117408909155036,4.823773017716988
1,4.06108563198708,-4.835346850283569
2,20.71123296146174,-3.060925076677785
0,26.19569661812495,21.093061197756406
2,24.76148083519457,-2.959919633216679
2,22.847812773683668,1.322030595285936
0,-14.364694027961164,20.9004085068115
0,29.092415516839566,1.4967450236586828
1,-4.264303681523602,-4.825232560279335
1,-3.9233433016754926,-4.755858686212854
0,-1.007225084121604,-14.97179524380942
1,0.7506550789324038,-4.614560360401122
1,-1.7398165467310154,-0.4823998427331242
1,4.731188531345836,2.300821291441812
1,1.90792656816582,3.9780864068032784
1,1.0996592869901587,-3.7851565906747298
0,-4.702021446059657,5.857419956183463
2,20.941813844906328,-0.22786222938697875
0,8.828796774977988,-1.7642382296209362
2,18.958117006069447,2.8249092867903327
1,3.8653899564315015,1.5976585838353907
1,3.1650255640234892,-0.5407583190581295
1,1.0055866023842999,1.9844834056219396
0,-6.055651530112854,-14.32122810253112
1,-2.2357591182142222,4.186126113079087
0,-21.072879789702377,-21.174874591573797
0,18.162237325633598,-25.96394951352617
2,15.03930743395236,4.345698609140246
1,3.3847367683171132,2.2179593472721946
1,-0.215789098062813,2.389138495300468
2,18.37458643033663,-4.621251692716902
1,-0.784311801706802,-0.2280322006972728
1,2.258917319061119,-0.5302037499080834
2,21.798586971235295,0.05013624393199212
2,19.8339855955882,-0.4919815179854483
2,22.95105791045576,-3.6956231142810436
2,20.61617219248194,-1.6362354146213596
1,-2.8115196433010983,3.066742329293838
0,-4.431084622689482,9.218736796904224
0,27.224683606135507,11.346099302993068
